company_name,country,assets,price,sector,operating,debt_to_assets,age,date
essentra,united kingdom,1921.3,912.5,energy and materials,8.36,28.52,75,2015-07-01T00:00:00.000Z
essentra,united kingdom,1921.3,852.5,energy and materials,8.36,28.52,75,2015-08-01T00:00:00.000Z
essentra,united kingdom,1921.3,786.0,energy and materials,8.36,28.52,75,2015-09-01T00:00:00.000Z
essentra,united kingdom,1921.3,842.0,energy and materials,8.36,28.52,75,2015-10-01T00:00:00.000Z
essentra,united kingdom,1921.3,868.5,energy and materials,8.36,28.52,75,2015-11-01T00:00:00.000Z
essentra,united kingdom,1921.3,828.0,energy and materials,8.36,28.52,75,2015-12-01T00:00:00.000Z
essentra,united kingdom,1652.9,734.0,energy and materials,-5.01,31.16,76,2016-01-01T00:00:00.000Z
essentra,united kingdom,1652.9,834.5,energy and materials,-5.01,31.16,76,2016-02-01T00:00:00.000Z
essentra,united kingdom,1652.9,827.5,energy and materials,-5.01,31.16,76,2016-03-01T00:00:00.000Z
essentra,united kingdom,1652.9,812.0,energy and materials,-5.01,31.16,76,2016-04-01T00:00:00.000Z
essentra,united kingdom,1652.9,830.0,energy and materials,-5.01,31.16,76,2016-05-01T00:00:00.000Z
essentra,united kingdom,1652.9,513.0,energy and materials,-5.01,31.16,76,2016-06-01T00:00:00.000Z
essentra,united kingdom,1652.9,485.0,energy and materials,-5.01,31.16,76,2016-07-01T00:00:00.000Z
essentra,united kingdom,1652.9,516.0,energy and materials,-5.01,31.16,76,2016-08-01T00:00:00.000Z
essentra,united kingdom,1652.9,485.9,energy and materials,-5.01,31.16,76,2016-09-01T00:00:00.000Z
essentra,united kingdom,1652.9,510.0,energy and materials,-5.01,31.16,76,2016-10-01T00:00:00.000Z
essentra,united kingdom,1652.9,396.5,energy and materials,-5.01,31.16,76,2016-11-01T00:00:00.000Z
essentra,united kingdom,1652.9,461.0,energy and materials,-5.01,31.16,76,2016-12-01T00:00:00.000Z
essentra,united kingdom,1394.6,409.4,energy and materials,0.54,21.59,77,2017-01-01T00:00:00.000Z
essentra,united kingdom,1394.6,543.5,energy and materials,0.54,21.59,77,2017-02-01T00:00:00.000Z
essentra,united kingdom,1394.6,525.0,energy and materials,0.54,21.59,77,2017-03-01T00:00:00.000Z
essentra,united kingdom,1394.6,541.5,energy and materials,0.54,21.59,77,2017-04-01T00:00:00.000Z
essentra,united kingdom,1394.6,575.0,energy and materials,0.54,21.59,77,2017-05-01T00:00:00.000Z
essentra,united kingdom,1394.6,564.5,energy and materials,0.54,21.59,77,2017-06-01T00:00:00.000Z
essentra,united kingdom,1394.6,535.5,energy and materials,0.54,21.59,77,2017-07-01T00:00:00.000Z
essentra,united kingdom,1394.6,534.0,energy and materials,0.54,21.59,77,2017-08-01T00:00:00.000Z
essentra,united kingdom,1394.6,552.5,energy and materials,0.54,21.59,77,2017-09-01T00:00:00.000Z
essentra,united kingdom,1394.6,532.0,energy and materials,0.54,21.59,77,2017-10-01T00:00:00.000Z
essentra,united kingdom,1394.6,505.5,energy and materials,0.54,21.59,77,2017-11-01T00:00:00.000Z
essentra,united kingdom,1394.6,529.5,energy and materials,0.54,21.59,77,2017-12-01T00:00:00.000Z
essentra,united kingdom,1416.4,511.5,energy and materials,4.6,24.47,78,2018-01-01T00:00:00.000Z
essentra,united kingdom,1416.4,447.6,energy and materials,4.6,24.47,78,2018-02-01T00:00:00.000Z
essentra,united kingdom,1416.4,423.8,energy and materials,4.6,24.47,78,2018-03-01T00:00:00.000Z
essentra,united kingdom,1416.4,441.0,energy and materials,4.6,24.47,78,2018-04-01T00:00:00.000Z
essentra,united kingdom,1416.4,474.4,energy and materials,4.6,24.47,78,2018-05-01T00:00:00.000Z
essentra,united kingdom,1416.4,480.4,energy and materials,4.6,24.47,78,2018-06-01T00:00:00.000Z
essentra,united kingdom,1416.4,481.2,energy and materials,4.6,24.47,78,2018-07-01T00:00:00.000Z
essentra,united kingdom,1416.4,445.0,energy and materials,4.6,24.47,78,2018-08-01T00:00:00.000Z
essentra,united kingdom,1416.4,405.0,energy and materials,4.6,24.47,78,2018-09-01T00:00:00.000Z
essentra,united kingdom,1416.4,382.0,energy and materials,4.6,24.47,78,2018-10-01T00:00:00.000Z
essentra,united kingdom,1416.4,383.8,energy and materials,4.6,24.47,78,2018-11-01T00:00:00.000Z
essentra,united kingdom,1416.4,342.4,energy and materials,4.6,24.47,78,2018-12-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3421.059,energy and materials,4.02,25.52,197,2014-01-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3453.883,energy and materials,4.02,25.52,197,2014-02-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3463.412,energy and materials,4.02,25.52,197,2014-03-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3465.53,energy and materials,4.02,25.52,197,2014-04-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3400.941,energy and materials,4.02,25.52,197,2014-05-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3282.353,energy and materials,4.02,25.52,197,2014-06-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3133.059,energy and materials,4.02,25.52,197,2014-07-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3343.765,energy and materials,4.02,25.52,197,2014-08-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3090.706,energy and materials,4.02,25.52,197,2014-09-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3148.941,energy and materials,4.02,25.52,197,2014-10-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3521.647,energy and materials,4.02,25.52,197,2014-11-01T00:00:00.000Z
johnson matthey,united kingdom,4589.7,3596.824,energy and materials,4.02,25.52,197,2014-12-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,3452.824,energy and materials,5.3,25.67,198,2015-01-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,3609.53,energy and materials,5.3,25.67,198,2015-02-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,3585.177,energy and materials,5.3,25.67,198,2015-03-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,3541.765,energy and materials,5.3,25.67,198,2015-04-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,3704.824,energy and materials,5.3,25.67,198,2015-05-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,3216.706,energy and materials,5.3,25.67,198,2015-06-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,3086.471,energy and materials,5.3,25.67,198,2015-07-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,2864.118,energy and materials,5.3,25.67,198,2015-08-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,2592.0,energy and materials,5.3,25.67,198,2015-09-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,2737.059,energy and materials,5.3,25.67,198,2015-10-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,2996.471,energy and materials,5.3,25.67,198,2015-11-01T00:00:00.000Z
johnson matthey,united kingdom,5782.9,2813.294,energy and materials,5.3,25.67,198,2015-12-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,2465.0,energy and materials,3.91,24.53,199,2016-01-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,2557.0,energy and materials,3.91,24.53,199,2016-02-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,2744.0,energy and materials,3.91,24.53,199,2016-03-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,2887.0,energy and materials,3.91,24.53,199,2016-04-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,2884.0,energy and materials,3.91,24.53,199,2016-05-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,2801.0,energy and materials,3.91,24.53,199,2016-06-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,3276.0,energy and materials,3.91,24.53,199,2016-07-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,3338.0,energy and materials,3.91,24.53,199,2016-08-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,3294.0,energy and materials,3.91,24.53,199,2016-09-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,3410.0,energy and materials,3.91,24.53,199,2016-10-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,3130.0,energy and materials,3.91,24.53,199,2016-11-01T00:00:00.000Z
johnson matthey,united kingdom,5131.0,3182.0,energy and materials,3.91,24.53,199,2016-12-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,3251.0,energy and materials,4.1,22.78,200,2017-01-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,3064.0,energy and materials,4.1,22.78,200,2017-02-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,3080.0,energy and materials,4.1,22.78,200,2017-03-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,2979.0,energy and materials,4.1,22.78,200,2017-04-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,3112.0,energy and materials,4.1,22.78,200,2017-05-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,2871.0,energy and materials,4.1,22.78,200,2017-06-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,2810.0,energy and materials,4.1,22.78,200,2017-07-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,2764.0,energy and materials,4.1,22.78,200,2017-08-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,3420.0,energy and materials,4.1,22.78,200,2017-09-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,3381.0,energy and materials,4.1,22.78,200,2017-10-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,3031.0,energy and materials,4.1,22.78,200,2017-11-01T00:00:00.000Z
johnson matthey,united kingdom,5472.0,3075.0,energy and materials,4.1,22.78,200,2017-12-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3460.0,energy and materials,2.54,21.05,201,2018-01-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3135.0,energy and materials,2.54,21.05,201,2018-02-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3042.0,energy and materials,2.54,21.05,201,2018-03-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3294.0,energy and materials,2.54,21.05,201,2018-04-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3513.0,energy and materials,2.54,21.05,201,2018-05-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3619.0,energy and materials,2.54,21.05,201,2018-06-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3760.0,energy and materials,2.54,21.05,201,2018-07-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3496.0,energy and materials,2.54,21.05,201,2018-08-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,3562.0,energy and materials,2.54,21.05,201,2018-09-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,2973.0,energy and materials,2.54,21.05,201,2018-10-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,2924.0,energy and materials,2.54,21.05,201,2018-11-01T00:00:00.000Z
johnson matthey,united kingdom,5485.2,2799.0,energy and materials,2.54,21.05,201,2018-12-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,923.0,energy and materials,11.37,27.43,47,2014-01-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1096.0,energy and materials,11.37,27.43,47,2014-02-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1049.0,energy and materials,11.37,27.43,47,2014-03-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,982.5,energy and materials,11.37,27.43,47,2014-04-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1071.0,energy and materials,11.37,27.43,47,2014-05-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1062.0,energy and materials,11.37,27.43,47,2014-06-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1043.0,energy and materials,11.37,27.43,47,2014-07-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1033.0,energy and materials,11.37,27.43,47,2014-08-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1011.0,energy and materials,11.37,27.43,47,2014-09-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1053.0,energy and materials,11.37,27.43,47,2014-10-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1095.0,energy and materials,11.37,27.43,47,2014-11-01T00:00:00.000Z
mondi plc,united kingdom,6348.0,1050.0,energy and materials,11.37,27.43,47,2014-12-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1189.0,energy and materials,13.2,24.25,48,2015-01-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1330.0,energy and materials,13.2,24.25,48,2015-02-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1298.0,energy and materials,13.2,24.25,48,2015-03-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1323.0,energy and materials,13.2,24.25,48,2015-04-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1476.0,energy and materials,13.2,24.25,48,2015-05-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1371.0,energy and materials,13.2,24.25,48,2015-06-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1540.0,energy and materials,13.2,24.25,48,2015-07-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1478.0,energy and materials,13.2,24.25,48,2015-08-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1383.0,energy and materials,13.2,24.25,48,2015-09-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1504.0,energy and materials,13.2,24.25,48,2015-10-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1544.0,energy and materials,13.2,24.25,48,2015-11-01T00:00:00.000Z
mondi plc,united kingdom,6469.0,1334.0,energy and materials,13.2,24.25,48,2015-12-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1136.0,energy and materials,14.15,24.21,49,2016-01-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1292.0,energy and materials,14.15,24.21,49,2016-02-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1336.0,energy and materials,14.15,24.21,49,2016-03-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1308.0,energy and materials,14.15,24.21,49,2016-04-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1346.0,energy and materials,14.15,24.21,49,2016-05-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1395.0,energy and materials,14.15,24.21,49,2016-06-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1530.0,energy and materials,14.15,24.21,49,2016-07-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1549.0,energy and materials,14.15,24.21,49,2016-08-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1623.0,energy and materials,14.15,24.21,49,2016-09-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1596.0,energy and materials,14.15,24.21,49,2016-10-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1633.0,energy and materials,14.15,24.21,49,2016-11-01T00:00:00.000Z
mondi plc,united kingdom,7310.0,1666.0,energy and materials,14.15,24.21,49,2016-12-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,1751.0,energy and materials,13.64,21.3,50,2017-01-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,1879.0,energy and materials,13.64,21.3,50,2017-02-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,1927.0,energy and materials,13.64,21.3,50,2017-03-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,2001.0,energy and materials,13.64,21.3,50,2017-04-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,2024.0,energy and materials,13.64,21.3,50,2017-05-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,2014.0,energy and materials,13.64,21.3,50,2017-06-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,1995.0,energy and materials,13.64,21.3,50,2017-07-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,2113.0,energy and materials,13.64,21.3,50,2017-08-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,2005.0,energy and materials,13.64,21.3,50,2017-09-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,1821.0,energy and materials,13.64,21.3,50,2017-10-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,1766.0,energy and materials,13.64,21.3,50,2017-11-01T00:00:00.000Z
mondi plc,united kingdom,7376.0,1931.0,energy and materials,13.64,21.3,50,2017-12-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,1877.0,energy and materials,15.93,28.23,51,2018-01-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,1902.0,energy and materials,15.93,28.23,51,2018-02-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,1915.0,energy and materials,15.93,28.23,51,2018-03-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,2026.0,energy and materials,15.93,28.23,51,2018-04-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,2089.0,energy and materials,15.93,28.23,51,2018-05-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,2051.0,energy and materials,15.93,28.23,51,2018-06-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,2097.0,energy and materials,15.93,28.23,51,2018-07-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,2145.0,energy and materials,15.93,28.23,51,2018-08-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,2104.0,energy and materials,15.93,28.23,51,2018-09-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,1844.5,energy and materials,15.93,28.23,51,2018-10-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,1709.5,energy and materials,15.93,28.23,51,2018-11-01T00:00:00.000Z
mondi plc,united kingdom,8042.0,1633.5,energy and materials,15.93,28.23,51,2018-12-01T00:00:00.000Z
rpc group,united kingdom,1222.6,456.985,energy and materials,7.03,26.73,23,2014-01-01T00:00:00.000Z
rpc group,united kingdom,1222.6,475.418,energy and materials,7.03,26.73,23,2014-02-01T00:00:00.000Z
rpc group,united kingdom,1222.6,485.018,energy and materials,7.03,26.73,23,2014-03-01T00:00:00.000Z
rpc group,united kingdom,1222.6,460.825,energy and materials,7.03,26.73,23,2014-04-01T00:00:00.000Z
rpc group,united kingdom,1222.6,467.737,energy and materials,7.03,26.73,23,2014-05-01T00:00:00.000Z
rpc group,united kingdom,1222.6,481.946,energy and materials,7.03,26.73,23,2014-06-01T00:00:00.000Z
rpc group,united kingdom,1222.6,448.92,energy and materials,7.03,26.73,23,2014-07-01T00:00:00.000Z
rpc group,united kingdom,1222.6,435.48,energy and materials,7.03,26.73,23,2014-08-01T00:00:00.000Z
rpc group,united kingdom,1222.6,429.335,energy and materials,7.03,26.73,23,2014-09-01T00:00:00.000Z
rpc group,united kingdom,1222.6,418.199,energy and materials,7.03,26.73,23,2014-10-01T00:00:00.000Z
rpc group,united kingdom,1222.6,451.608,energy and materials,7.03,26.73,23,2014-11-01T00:00:00.000Z
rpc group,united kingdom,1222.6,429.895,energy and materials,7.03,26.73,23,2014-12-01T00:00:00.000Z
rpc group,united kingdom,2583.1,469.251,energy and materials,6.9,30.15,24,2015-01-01T00:00:00.000Z
rpc group,united kingdom,2583.1,507.31,energy and materials,6.9,30.15,24,2015-02-01T00:00:00.000Z
rpc group,united kingdom,2583.1,501.688,energy and materials,6.9,30.15,24,2015-03-01T00:00:00.000Z
rpc group,united kingdom,2583.1,519.852,energy and materials,6.9,30.15,24,2015-04-01T00:00:00.000Z
rpc group,united kingdom,2583.1,531.097,energy and materials,6.9,30.15,24,2015-05-01T00:00:00.000Z
rpc group,united kingdom,2583.1,576.941,energy and materials,6.9,30.15,24,2015-06-01T00:00:00.000Z
rpc group,united kingdom,2583.1,589.051,energy and materials,6.9,30.15,24,2015-07-01T00:00:00.000Z
rpc group,united kingdom,2583.1,567.859,energy and materials,6.9,30.15,24,2015-08-01T00:00:00.000Z
rpc group,united kingdom,2583.1,547.964,energy and materials,6.9,30.15,24,2015-09-01T00:00:00.000Z
rpc group,united kingdom,2583.1,563.101,energy and materials,6.9,30.15,24,2015-10-01T00:00:00.000Z
rpc group,united kingdom,2583.1,661.709,energy and materials,6.9,30.15,24,2015-11-01T00:00:00.000Z
rpc group,united kingdom,2583.1,720.527,energy and materials,6.9,30.15,24,2015-12-01T00:00:00.000Z
rpc group,united kingdom,3535.7,699.95,energy and materials,5.84,32.38,25,2016-01-01T00:00:00.000Z
rpc group,united kingdom,3535.7,689.684,energy and materials,5.84,32.38,25,2016-02-01T00:00:00.000Z
rpc group,united kingdom,3535.7,708.816,energy and materials,5.84,32.38,25,2016-03-01T00:00:00.000Z
rpc group,united kingdom,3535.7,680.818,energy and materials,5.84,32.38,25,2016-04-01T00:00:00.000Z
rpc group,united kingdom,3535.7,751.747,energy and materials,5.84,32.38,25,2016-05-01T00:00:00.000Z
rpc group,united kingdom,3535.7,731.215,energy and materials,5.84,32.38,25,2016-06-01T00:00:00.000Z
rpc group,united kingdom,3535.7,805.409,energy and materials,5.84,32.38,25,2016-07-01T00:00:00.000Z
rpc group,united kingdom,3535.7,811.009,energy and materials,5.84,32.38,25,2016-08-01T00:00:00.000Z
rpc group,united kingdom,3535.7,895.936,energy and materials,5.84,32.38,25,2016-09-01T00:00:00.000Z
rpc group,united kingdom,3535.7,884.737,energy and materials,5.84,32.38,25,2016-10-01T00:00:00.000Z
rpc group,united kingdom,3535.7,1005.129,energy and materials,5.84,32.38,25,2016-11-01T00:00:00.000Z
rpc group,united kingdom,3535.7,993.929,energy and materials,5.84,32.38,25,2016-12-01T00:00:00.000Z
rpc group,united kingdom,5590.1,999.529,energy and materials,6.94,28.37,26,2017-01-01T00:00:00.000Z
rpc group,united kingdom,5590.1,913.0,energy and materials,6.94,28.37,26,2017-02-01T00:00:00.000Z
rpc group,united kingdom,5590.1,781.5,energy and materials,6.94,28.37,26,2017-03-01T00:00:00.000Z
rpc group,united kingdom,5590.1,811.0,energy and materials,6.94,28.37,26,2017-04-01T00:00:00.000Z
rpc group,united kingdom,5590.1,858.0,energy and materials,6.94,28.37,26,2017-05-01T00:00:00.000Z
rpc group,united kingdom,5590.1,752.0,energy and materials,6.94,28.37,26,2017-06-01T00:00:00.000Z
rpc group,united kingdom,5590.1,896.0,energy and materials,6.94,28.37,26,2017-07-01T00:00:00.000Z
rpc group,united kingdom,5590.1,927.0,energy and materials,6.94,28.37,26,2017-08-01T00:00:00.000Z
rpc group,united kingdom,5590.1,990.5,energy and materials,6.94,28.37,26,2017-09-01T00:00:00.000Z
rpc group,united kingdom,5590.1,942.5,energy and materials,6.94,28.37,26,2017-10-01T00:00:00.000Z
rpc group,united kingdom,5590.1,924.0,energy and materials,6.94,28.37,26,2017-11-01T00:00:00.000Z
rpc group,united kingdom,5590.1,881.5,energy and materials,6.94,28.37,26,2017-12-01T00:00:00.000Z
rpc group,united kingdom,5445.8,851.0,energy and materials,9.5,28.04,27,2018-01-01T00:00:00.000Z
rpc group,united kingdom,5445.8,804.0,energy and materials,9.5,28.04,27,2018-02-01T00:00:00.000Z
rpc group,united kingdom,5445.8,773.2,energy and materials,9.5,28.04,27,2018-03-01T00:00:00.000Z
rpc group,united kingdom,5445.8,790.8,energy and materials,9.5,28.04,27,2018-04-01T00:00:00.000Z
rpc group,united kingdom,5445.8,790.8,energy and materials,9.5,28.04,27,2018-05-01T00:00:00.000Z
rpc group,united kingdom,5445.8,748.2,energy and materials,9.5,28.04,27,2018-06-01T00:00:00.000Z
rpc group,united kingdom,5445.8,814.8,energy and materials,9.5,28.04,27,2018-07-01T00:00:00.000Z
rpc group,united kingdom,5445.8,714.2,energy and materials,9.5,28.04,27,2018-08-01T00:00:00.000Z
rpc group,united kingdom,5445.8,795.0,energy and materials,9.5,28.04,27,2018-09-01T00:00:00.000Z
rpc group,united kingdom,5445.8,762.6,energy and materials,9.5,28.04,27,2018-10-01T00:00:00.000Z
rpc group,united kingdom,5445.8,716.8,energy and materials,9.5,28.04,27,2018-11-01T00:00:00.000Z
rpc group,united kingdom,5445.8,652.0,energy and materials,9.5,28.04,27,2018-12-01T00:00:00.000Z
victrex group,united kingdom,534.6,1782.0,energy and materials,40.36,0.0,21,2014-01-01T00:00:00.000Z
victrex group,united kingdom,534.6,1912.0,energy and materials,40.36,0.0,21,2014-02-01T00:00:00.000Z
victrex group,united kingdom,534.6,2009.0,energy and materials,40.36,0.0,21,2014-03-01T00:00:00.000Z
victrex group,united kingdom,534.6,1861.0,energy and materials,40.36,0.0,21,2014-04-01T00:00:00.000Z
victrex group,united kingdom,534.6,1805.0,energy and materials,40.36,0.0,21,2014-05-01T00:00:00.000Z
victrex group,united kingdom,534.6,1702.0,energy and materials,40.36,0.0,21,2014-06-01T00:00:00.000Z
victrex group,united kingdom,534.6,1604.0,energy and materials,40.36,0.0,21,2014-07-01T00:00:00.000Z
victrex group,united kingdom,534.6,1738.0,energy and materials,40.36,0.0,21,2014-08-01T00:00:00.000Z
victrex group,united kingdom,534.6,1606.0,energy and materials,40.36,0.0,21,2014-09-01T00:00:00.000Z
victrex group,united kingdom,534.6,1694.0,energy and materials,40.36,0.0,21,2014-10-01T00:00:00.000Z
victrex group,united kingdom,534.6,1803.0,energy and materials,40.36,0.0,21,2014-11-01T00:00:00.000Z
victrex group,united kingdom,534.6,2082.0,energy and materials,40.36,0.0,21,2014-12-01T00:00:00.000Z
victrex group,united kingdom,577.2,2059.0,energy and materials,40.34,0.0,22,2015-01-01T00:00:00.000Z
victrex group,united kingdom,577.2,1890.0,energy and materials,40.34,0.0,22,2015-02-01T00:00:00.000Z
victrex group,united kingdom,577.2,1875.0,energy and materials,40.34,0.0,22,2015-03-01T00:00:00.000Z
victrex group,united kingdom,577.2,1978.0,energy and materials,40.34,0.0,22,2015-04-01T00:00:00.000Z
victrex group,united kingdom,577.2,2087.0,energy and materials,40.34,0.0,22,2015-05-01T00:00:00.000Z
victrex group,united kingdom,577.2,1930.0,energy and materials,40.34,0.0,22,2015-06-01T00:00:00.000Z
victrex group,united kingdom,577.2,1936.0,energy and materials,40.34,0.0,22,2015-07-01T00:00:00.000Z
victrex group,united kingdom,577.2,1796.0,energy and materials,40.34,0.0,22,2015-08-01T00:00:00.000Z
victrex group,united kingdom,577.2,1772.0,energy and materials,40.34,0.0,22,2015-09-01T00:00:00.000Z
victrex group,united kingdom,577.2,1850.0,energy and materials,40.34,0.0,22,2015-10-01T00:00:00.000Z
victrex group,united kingdom,577.2,1935.0,energy and materials,40.34,0.0,22,2015-11-01T00:00:00.000Z
victrex group,united kingdom,577.2,1804.0,energy and materials,40.34,0.0,22,2015-12-01T00:00:00.000Z
victrex group,united kingdom,546.0,1548.0,energy and materials,39.75,0.0,23,2016-01-01T00:00:00.000Z
victrex group,united kingdom,546.0,1552.0,energy and materials,39.75,0.0,23,2016-02-01T00:00:00.000Z
victrex group,united kingdom,546.0,1648.0,energy and materials,39.75,0.0,23,2016-03-01T00:00:00.000Z
victrex group,united kingdom,546.0,1400.0,energy and materials,39.75,0.0,23,2016-04-01T00:00:00.000Z
victrex group,united kingdom,546.0,1443.0,energy and materials,39.75,0.0,23,2016-05-01T00:00:00.000Z
victrex group,united kingdom,546.0,1511.0,energy and materials,39.75,0.0,23,2016-06-01T00:00:00.000Z
victrex group,united kingdom,546.0,1478.0,energy and materials,39.75,0.0,23,2016-07-01T00:00:00.000Z
victrex group,united kingdom,546.0,1522.0,energy and materials,39.75,0.0,23,2016-08-01T00:00:00.000Z
victrex group,united kingdom,546.0,1568.0,energy and materials,39.75,0.0,23,2016-09-01T00:00:00.000Z
victrex group,united kingdom,546.0,1751.0,energy and materials,39.75,0.0,23,2016-10-01T00:00:00.000Z
victrex group,united kingdom,546.0,1715.0,energy and materials,39.75,0.0,23,2016-11-01T00:00:00.000Z
victrex group,united kingdom,546.0,1931.0,energy and materials,39.75,0.0,23,2016-12-01T00:00:00.000Z
